id,name,stationtype,neighborid,stationhex,linetype,regionalismcode,countryname,regionname,type,status,realtype,direction,isimportant,tolllink_id,cityid,routeid,routename,company_id,longitude,latitude,exit_etc_lane_num,exit_mtc_lane_num,exit_mix_lane_num,exit_lane_num,entry_etc_lane_num,entry_mtc_lane_num,entry_mix_lane_num,entry_lane_num,k_value,nearcityid,opentime,nearprovinceid,old_id,old_tolllink_id
G065W610010060,隆坊_旧,3,0,61011922,2|1,610632,黄陵县,延安市,2,2,1,,1,G065W610010,610600,G065W,延西高速,40,109.181177,35.706945,3,1,2,6,1,1,2,4,0.09,0,1448899200000,0,250102,5601
G065W610010070,黄陵西_旧,3,0,61011921,2|1,610632,黄陵县,延安市,2,2,1,,1,G065W610010,610600,G065W,延西高速,40,109.19537,35.593562,3,2,3,8,3,2,2,7,0.09,0,1448899200000,0,250101,5601
G065W610020010,花石崖,3,0,61011043,3,610222,宜君县,铜川市,2,2,1,,1,G065W610020,610200,G065W,延西高速,28,109.056122,35.455193,1,2,1,4,1,1,1,3,0.09,0,1443628800000,0,160203,3901
G065W610020020,玉华宫,3,0,61011042,3,610222,宜君县,铜川市,2,2,1,,1,G065W610020,610200,G065W,延西高速,28,108.974965,35.355657,1,2,1,4,1,0,2,3,0.09,0,1443628800000,0,160202,3901
G065W610020030,铜川北,3,0,61011041,3,610203,印台区,铜川市,2,2,1,,1,G065W610020,610200,G065W,延西高速,28,108.985406,35.263636,1,1,2,4,1,1,2,4,0.09,0,1417363200000,0,160201,3901
G065W610020040,演池,3,0,61011022,3,610202,王益区,铜川市,2,2,1,,1,G065W610020,610200,G065W,延西高速,28,108.995754,35.091796,1,2,1,4,1,1,1,3,0.09,0,1385827200000,0,160102,3901
G065W610020050,锦阳湖,3,0,61011021,3,610204,耀州区,铜川市,2,2,1,,1,G065W610020,610200,G065W,延西高速,28,108.933215,35.001286,1,2,1,4,1,1,1,3,0.09,0,1385827200000,0,160101,3901
G065W610030010,铜川新区,3,0,61010C21,3,610204,耀州区,铜川市,2,2,1,,1,G065W610030,610200,G065W,延西高速,28,108.906671,34.881069,2,5,2,9,2,1,2,5,0.09,610200,1322668800000,0,120101,3901
G065W610030020,马额,3,0,61010C22,3,610422,三原县,咸阳市,2,2,1,,1,G065W610030,610400,G065W,延西高速,28,108.918903,34.825324,1,3,2,6,1,2,1,4,0.09,0,1322668800000,0,120102,3901
G065W610030030,新兴,3,0,61010C41,3,610422,三原县,咸阳市,2,2,1,,1,G065W610030,610400,G065W,延西高速,28,108.918985,34.738495,1,1,2,4,1,1,1,3,0.09,0,1322668800000,0,120201,3901
G065W610030040,三原,3,0,61010C42,3,610422,三原县,咸阳市,2,2,1,,1,G065W610030,610400,G065W,延西高速,28,108.908984,34.607394,2,3,2,7,2,1,2,5,0.09,0,1322668800000,0,120202,3901
G065W610030050,泾阳,3,0,61010C43,3,610423,泾阳县,咸阳市,2,2,1,,1,G065W610030,610400,G065W,延西高速,28,108.915318,34.521761,2,3,2,7,2,1,2,5,0.09,0,1322668800000,0,120203,3901
G065W610030060,聂冯,3,0,61010C44,3,610423,泾阳县,咸阳市,2,2,1,,1,G065W610030,610400,G065W,延西高速,28,108.969321,34.446407,2,4,2,8,1,1,2,4,0.09,0,1322668800000,0,120204,3901
G065W610030070,泾河新城,3,0,61010C45,2|1,610423,泾阳县,咸阳市,2,2,1,,1,G065W610030,610400,G065W,延西高速,28,108.935405,34.491416,4,0,3,7,3,0,2,5,0.09,0,1629388800000,0,120205,3901
G065W610040010,羊泉,3,0,61011063,2|1,610628,富县,延安市,2,2,1,,1,G065W610040,610600,G065W,延西高速,40,109.215397,35.878643,3,1,2,6,1,1,2,4,0.09,0,1449417600000,0,160303,5601
G065W610040020,隆坊,3,0,61011062,2|1,610632,黄陵县,延安市,2,2,1,,1,G065W610040,610600,G065W,延西高速,40,109.181177,35.706945,3,1,2,6,1,1,2,4,0.09,0,1449417600000,0,160302,5601
G065W610040030,黄陵西,3,0,61011061,2|1,610632,黄陵县,延安市,2,2,1,,1,G065W610040,610600,G065W,延西高速,40,109.19537,35.593562,3,2,3,8,3,2,2,7,0.09,0,1449417600000,0,160301,5601
G1812610010010,府谷,2,S0046140190090,61010D25,2|1,610822,府谷县,榆林市,1,2,1,,1,G1812610010,610800,G1812,沧榆高速(陕西段),29,110.970733,38.96404,2,12,0,14,2,8,0,10,0.09,0,1354291200000,14,130105,3001
G1812610010020,府谷南,3,0,61010D24,2|1,610822,府谷县,榆林市,2,2,1,,1,G1812610010,610800,G1812,沧榆高速(陕西段),29,110.982257,38.962662,3,1,3,7,3,0,2,5,0.09,0,1322668800000,0,130104,3001
G1812610010030,石马川,3,0,61010D23,2|1,610822,府谷县,榆林市,2,2,1,,1,G1812610010,610800,G1812,沧榆高速(陕西段),29,110.883138,38.941155,2,0,5,7,2,1,2,5,0.09,0,1322668800000,0,130103,3001
G1812610010040,永兴,3,0,61010D22,2|1,610881,神木市,榆林市,2,2,1,,1,G1812610010,610800,G1812,沧榆高速(陕西段),29,110.600491,38.966376,3,1,2,6,2,0,2,4,0.09,0,1322668800000,0,130102,3001
G1812610010050,神木北,3,0,61010D21,2|1,610881,神木市,榆林市,2,2,1,,1,G1812610010,610800,G1812,沧榆高速(陕西段),29,110.517293,38.89096,3,1,2,6,1,0,3,4,0.09,0,1322668800000,0,130101,3001
G1812610030010,神木,3,0,61013B25,2,610881,神木市,榆林市,2,2,1,,1,G1812610030,610800,G1812,沧榆高速(陕西段),16,110.443891,38.846323,2,6,2,10,2,1,2,5,0.09,0,1259596800000,0,590105,3601
G1812610030020,西沟,3,0,61013B24,2,610881,神木市,榆林市,2,2,1,,1,G1812610030,610800,G1812,沧榆高速(陕西段),16,110.273381,38.800167,2,3,2,7,2,0,3,5,0.09,0,1259596800000,0,590104,3601
G1812610030030,锦界,3,0,61013B23,2,610881,神木市,榆林市,2,2,1,,1,G1812610030,610800,G1812,沧榆高速(陕西段),16,110.091229,38.703834,1,6,2,9,1,1,3,5,0.09,0,1259596800000,0,590103,3601
G1812610030040,大保当,3,0,61013B22,2,610881,神木市,榆林市,2,2,1,,1,G1812610030,610800,G1812,沧榆高速(陕西段),16,109.946435,38.594382,2,3,2,7,1,2,2,5,0.09,0,1259596800000,0,590102,3601
G1812610030050,金鸡滩,3,0,61013B21,2,610802,榆阳区,榆林市,2,2,1,,1,G1812610030,610800,G1812,沧榆高速(陕西段),16,109.790705,38.479786,2,3,2,7,2,1,2,5,0.09,0,1259596800000,0,590101,3601
G1812610030060,店塔,3,0,61013B26,2,610881,神木市,榆林市,2,2,1,,1,G1812610030,610800,G1812,沧榆高速(陕西段),16,110.443843,38.991948,1,8,2,11,1,3,2,6,0.09,0,1291132800000,0,590106,3601
G2211610010010,陕西延川,2,0,61011344,2|1,610622,延川县,延安市,1,2,1,,1,G2211610010,610600,G2211,长延高速(陕西段),36,110.400833,36.790556,2,10,0,12,2,5,0,7,0.09,0,1546063200000,14,190204,5301
G2211610010020,乾坤湾,3,0,61011343,3,610622,延川县,延安市,2,2,1,,1,G2211610010,610600,G2211,长延高速(陕西段),36,110.286694,36.786289,1,0,2,3,1,1,1,3,0.09,0,1443628800000,0,190203,5301
G2211610010030,延川,3,0,61011342,3,610622,延川县,延安市,2,2,1,,1,G2211610010,610600,G2211,长延高速(陕西段),36,110.150262,36.882692,3,3,2,8,1,1,2,4,0.09,0,1443628800000,0,190202,5301
G2211610010040,文安驿,3,0,61011341,2|1,610622,延川县,延安市,2,2,1,,1,G2211610010,610600,G2211,长延高速(陕西段),36,110.049192,36.864182,3,0,1,4,2,1,1,4,0.09,0,1443628800000,0,190201,5301
G2211610010050,甘谷驿,3,0,61011323,2|1,610602,宝塔区,延安市,2,2,1,,1,G2211610010,610600,G2211,长延高速(陕西段),36,109.821391,36.706473,2,2,2,6,1,1,2,4,0.09,0,1443628800000,0,190103,5301
G2211610010060,姚店,3,0,61011322,2|1,610602,宝塔区,延安市,2,2,1,,1,G2211610010,610600,G2211,长延高速(陕西段),36,109.738792,36.698872,3,4,3,10,1,1,2,4,0.09,0,1443628800000,0,190102,5301
G2211610010070,青化砭,3,0,61011321,2|1,610602,宝塔区,延安市,2,2,1,,1,G2211610010,610600,G2211,长延高速(陕西段),36,109.640833,36.742037,1,1,2,4,1,1,1,3,0.09,0,1443628800000,0,190101,5301
G2211610010080,冯庄,3,0,61011324,2|1,610602,宝塔区,延安市,2,2,1,,1,G2211610010,610600,G2211,长延高速(陕西段),36,109.575035,36.735145,1,1,2,4,1,1,1,3,0.09,0,1516809600000,0,190104,5301
G2211610020010,招安,3,0,61011121,2|1,610603,安塞区,延安市,2,2,1,,1,G2211610020,610600,G2211,长延高速(陕西段),33,109.16224,36.831578,1,1,1,3,1,1,1,3,0.09,0,1385827200000,0,170101,3401
G2211610020020,志丹东,3,0,61011123,2|1,610625,志丹县,延安市,2,2,1,,1,G2211610020,610600,G2211,长延高速(陕西段),33,108.817514,36.867836,3,1,2,6,1,1,1,3,0.09,0,1409500800000,0,170103,3401
G2211610020030,志丹,3,0,61011124,2|1,610625,志丹县,延安市,2,2,1,,1,G2211610020,610600,G2211,长延高速(陕西段),33,108.726523,36.867712,1,1,2,4,1,1,1,3,0.09,0,1385827200000,0,170104,3401
G2211610020040,吴起,3,0,61011125,2|1,610626,吴起县,延安市,2,2,1,,1,G2211610020,610600,G2211,长延高速(陕西段),33,108.241218,36.933193,1,2,4,7,3,1,1,5,0.09,0,1385827200000,0,170105,3401
G2211610020050,侯市,3,0,61011122,2|1,610603,安塞区,延安市,2,2,1,,1,G2211610020,610600,G2211,长延高速(陕西段),33,108.96977,36.856534,0,0,3,3,0,0,3,3,0.09,0,1545840000000,0,170102,3401
G3001610010010,新筑,3,0,61011541,2|1,610111,灞桥区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,109.064268,34.347709,14,4,10,28,5,6,3,14,0.09,610100,1301587200000,0,210201,0101
G3001610010020,香王,3,0,61011527,2|1,610111,灞桥区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,109.084509,34.277035,4,4,5,13,4,4,1,9,0.09,610100,1062345600000,0,210107,0101
G3001610010030,纺织城,3,0,61011526,2|1,610111,灞桥区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,109.063993,34.251167,2,5,3,10,2,2,1,5,0.09,610100,1062345600000,0,210106,0101
G3001610010040,曲江,3,0,61011525,2|1,610113,雁塔区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,109.001624,34.202983,4,15,7,26,7,7,3,17,0.09,610100,1062345600000,0,210105,0101
G3001610010050,雁塔,3,0,61011528,2|1,610113,雁塔区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,108.960324,34.188792,5,0,3,8,3,1,1,5,0.09,610100,1484496000000,0,210108,0101
G3001610010060,长安路,3,0,61011524,2|1,610113,雁塔区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,108.948509,34.189945,10,6,6,22,6,4,2,12,0.09,610100,1062345600000,0,210104,0101
G3001610010070,高新区,3,0,61011523,2|1,610113,雁塔区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,108.893411,34.191251,12,4,7,23,13,1,3,17,0.09,610100,1062345600000,0,210103,0101
G3001610010080,丈八,3,0,61011529,2|1,610113,雁塔区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,108.867292,34.18903,6,2,4,12,5,1,3,9,0.09,610100,1506614400000,0,210109,0101
G3001610010090,河池寨,3,0,61011522,2|1,610113,雁塔区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,108.83177,34.198568,3,4,7,14,2,2,3,7,0.09,610100,1062345600000,0,210102,0101
G3001610010100,未央南,3,0,61011543,2|1,610112,未央区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,108.950235,34.359182,4,3,5,12,7,3,3,13,0.09,610100,970329600000,0,210203,0101
G3001610010110,未央北,3,0,61011544,2|1,610112,未央区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,108.955573,34.368019,4,2,4,10,6,1,3,10,0.09,610100,970329600000,0,210204,0101
G3001610010120,杏园,3,0,61011542,2|1,610111,灞桥区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,109.019834,34.364157,18,0,10,28,11,0,6,17,0.09,610100,1513612800000,0,210202,0101
G3001610010130,经开,3,0,61011545,2|1,610112,未央区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,108.918072,34.369545,2,0,2,4,2,0,2,4,0.09,610100,1630339200000,0,210205,0101
G3001610010140,田王,3,0,6101152A,2|1,610111,灞桥区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,109.081227,34.305058,4,0,2,6,4,0,2,6,0.09,610100,1630371600000,0,210110,0101
G3001610010150,西咸新区,3,0,61011546,3,610112,未央区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,108.79329,34.327709,5,0,3,8,5,0,2,7,0.09,610100,1638158400000,0,210206,0101
G3001610010160,北辰,3,0,61011547,1|2,610112,未央区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速,7,108.996495,34.362505,6,0,4,10,6,0,4,10,0.09,610100,1727625600000,0,210207,0101
G3511610010010,吕村,3,0,61011B23,3,610204,耀州区,铜川市,2,2,1,,1,G3511610010,610200,G3511,菏宝高速(陕西段),41,108.860097,34.978225,1,2,1,4,1,0,2,3,0.09,0,1454428800000,0,270103,6001
G3511610010020,照金,3,0,61011B22,3,610204,耀州区,铜川市,2,2,1,,1,G3511610010,610200,G3511,菏宝高速(陕西段),41,108.661005,35.035165,2,1,2,5,2,0,2,4,0.09,0,1454428800000,0,270102,6001
G3511610010030,石门,3,0,61011B21,3,610429,旬邑县,咸阳市,2,2,1,,1,G3511610010,610400,G3511,菏宝高速(陕西段),41,108.554748,35.050228,1,2,1,4,1,0,2,3,0.09,0,1454428800000,0,270101,6001
G3511610020010,同家庄,3,0,61012621,2,610524,合阳县,渭南市,2,2,1,,1,G3511610020,610500,G3511,菏宝高速(陕西段),53,110.238423,35.31595,1,0,2,3,1,0,2,3,0.09,0,1609430400000,0,380101,6901
G3511610020020,合阳北,3,0,61012622,3,610524,合阳县,渭南市,2,2,1,,1,G3511610020,610500,G3511,菏宝高速(陕西段),53,110.115736,35.295578,1,0,2,3,1,0,2,3,0.09,0,1624982400000,0,380102,6901
G3511610020030,澄城北,3,0,61012623,3,610525,澄城县,渭南市,2,2,1,,1,G3511610020,610500,G3511,菏宝高速(陕西段),53,109.95356,35.295336,1,0,2,3,1,0,2,3,0.09,0,1609430400000,0,380103,6901
G3511610020040,王庄,3,0,61012624,3,610525,澄城县,渭南市,2,2,1,,1,G3511610020,610500,G3511,菏宝高速(陕西段),53,109.852875,35.303206,1,0,2,3,1,0,2,3,0.09,0,1609430400000,0,380104,6901
G3511610020050,冯原,3,0,61012625,3,610525,澄城县,渭南市,2,2,1,,1,G3511610020,610500,G3511,菏宝高速(陕西段),53,109.755646,35.338718,1,0,2,3,1,0,2,3,0.09,0,1609430400000,0,380105,6901
G3511610020060,白水北,3,0,61012626,3,610527,白水县,渭南市,2,2,1,,1,G3511610020,610500,G3511,菏宝高速(陕西段),53,109.574119,35.232808,1,0,2,3,1,0,2,3,0.09,0,1624982400000,0,380106,6901
G3511610020070,林皋,3,0,61012627,3,610527,白水县,渭南市,2,2,1,,1,G3511610020,610500,G3511,菏宝高速(陕西段),53,109.447336,35.201251,1,0,2,3,1,0,2,3,0.09,0,1609430400000,0,380107,6901
G3511610020080,红土,3,0,61012628,3,610203,印台区,铜川市,2,2,1,,1,G3511610020,610200,G3511,菏宝高速(陕西段),53,109.233073,35.175012,1,0,2,3,1,0,2,3,0.09,0,1637164800000,0,380108,6901
G3511610020090,铜川东,3,0,61012629,3,610203,印台区,铜川市,2,2,1,,1,G3511610020,610200,G3511,菏宝高速(陕西段),53,109.117001,35.129945,1,0,2,3,1,0,2,3,0.09,0,1637164800000,0,380109,6901
G3511610020100,王益经开区,3,0,6101262A,3,610203,印台区,铜川市,2,2,1,,1,G3511610020,610200,G3511,菏宝高速(陕西段),53,109.04657,35.104868,1,0,2,3,1,0,2,3,0.09,0,1637164800000,0,380110,6901
G3511610030010,旬邑西,3,0,61013121,3,610429,旬邑县,咸阳市,2,2,1,,1,G3511610030,610400,G3511,菏宝高速(陕西段),54,108.235178,35.050822,1,0,2,3,1,0,2,3,0.09,0,1640361600000,0,490101,7201
G3511610030020,崔木,3,0,61013123,3,610329,麟游县,宝鸡市,2,2,1,,1,G3511610030,610300,G3511,菏宝高速(陕西段),54,107.871712,34.81336,1,0,2,3,1,0,2,3,0.09,0,1640361600000,0,490103,7201
G3511610030030,麟游,3,0,61013124,3,610329,麟游县,宝鸡市,2,2,1,,1,G3511610030,610300,G3511,菏宝高速(陕西段),54,107.759672,34.673941,1,0,2,3,1,0,2,3,0.09,0,1609344000000,0,490104,7201
G3511610030040,良舍,3,0,61013125,3,610329,麟游县,宝鸡市,2,2,1,,1,G3511610030,610300,G3511,菏宝高速(陕西段),54,107.680216,34.659531,1,0,2,3,1,0,2,3,0.09,0,1609344000000,0,490105,7201
G3511610030050,西凤,3,0,61013126,3,610322,凤翔县,宝鸡市,2,2,1,,1,G3511610030,610300,G3511,菏宝高速(陕西段),54,107.318859,34.536209,1,0,2,3,1,0,2,3,0.09,0,1640361600000,0,490106,7201
G4213610010010,老县镇,3,0,61011721,2|1,610926,平利县,安康市,2,2,1,,1,G4213610010,610900,G4213,麻安高速(陕西段),37,109.143027,32.550355,2,0,1,3,2,0,1,3,0.09,0,1446307200000,0,230101,5501
G4213610010020,平利西,3,0,61011722,2|1,610926,平利县,安康市,2,2,1,,1,G4213610010,610900,G4213,麻安高速(陕西段),37,109.318385,32.411963,3,0,2,5,1,0,2,3,0.09,0,1446307200000,0,230102,5501
G4213610010030,平利东,3,0,61011723,2|1,610926,平利县,安康市,2,2,1,,1,G4213610010,610900,G4213,麻安高速(陕西段),37,109.411876,32.373173,2,0,1,3,2,0,1,3,0.09,0,1446307200000,0,230103,5501
G4213610010040,陕西平利,2,G4213420040090,61011724,2|1,610926,平利县,安康市,1,2,1,,1,G4213610010,610900,G4213,麻安高速(陕西段),37,109.490556,32.343333,3,10,0,13,3,6,0,9,0.09,0,1448899200000,42,230104,5501
G6911610010010,广佛,3,0,61012421,2|1,610926,平利县,安康市,2,2,1,,1,G6911610010,610900,G6911,安来高速(陕西段),37,109.412257,32.240797,1,0,2,3,1,0,2,3,0.09,0,1598544000000,0,360101,4501
G6911610010020,曾家,3,0,61012422,2|1,610927,镇坪县,安康市,2,2,1,,1,G6911610010,610900,G6911,安来高速(陕西段),37,109.484983,32.129573,1,0,2,3,1,0,2,3,0.09,0,1598544000000,0,360102,4501
G6911610010030,牛头店,3,0,61012423,2|1,610927,镇坪县,安康市,2,2,1,,1,G6911610010,610900,G6911,安来高速(陕西段),37,109.553151,32.078491,1,0,2,3,1,0,2,3,0.09,0,1598544000000,0,360103,4501
G6911610010040,镇坪,3,0,61012424,2|1,610927,镇坪县,安康市,2,2,1,,1,G6911610010,610900,G6911,安来高速(陕西段),37,109.530276,31.9118,2,0,2,4,2,0,2,4,0.09,0,1598544000000,0,360104,4501
G6911610010050,钟宝,3,0,61012425,2|1,610927,镇坪县,安康市,2,2,1,,1,G6911610010,610900,G6911,安来高速(陕西段),37,109.532816,31.826474,1,0,2,3,1,0,2,3,0.09,0,1598544000000,0,360105,4501
G7011610010010,陕西白河,2,G7011420010040,61013F84,2,610929,白河县,安康市,1,2,1,,1,G7011610010,610900,G7011,十天高速(陕西段),18,110.135548,32.733126,2,14,0,16,2,9,0,11,0.09,0,1388505600000,42,630404,0901
9990213,恒口立交,9,0,0,0,610902,汉滨区,安康市,9,2,1,,1,G7011610010,610900,G7011,十天高速(陕西段),18,108.77969,32.727864,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990216,千河立交,9,0,0,0,610304,陈仓区,宝鸡市,9,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西段),46,107.308773,34.364543,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990218,虢镇东立交,9,0,0,0,610304,陈仓区,宝鸡市,9,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西段),46,107.439817,34.350835,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990701,南蟠龙立交,9,0,0,0,610602,宝塔区,延安市,9,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西段),12,109.545203,36.367378,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990704,厢西堡立交,9,0,0,0,610629,洛川县,延安市,9,2,1,,1,G0022610010,610600,G0022,青兰高速(陕西段),26,109.484828,35.922143,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990705,神木互通,9,0,0,0,610881,神木市,榆林市,9,2,1,,1,G1812610030,610800,G1812,沧榆高速(陕西段),16,110.453273,38.858114,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990708,府谷互通,9,0,0,0,610822,府谷县,榆林市,9,2,1,,1,G1812610010,610800,G1812,沧榆高速(陕西段),29,110.976374,38.970689,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990713,马庄互通,9,0,0,0,610402,秦都区,咸阳市,9,2,1,,1,G0070610050,610400,G0070,福银高速(陕西段),24,108.67863,34.448023,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990721,潘家湾立交,9,0,0,0,610304,陈仓区,宝鸡市,9,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西段),46,107.316113,34.335369,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990724,黄洋河互通,9,0,0,0,610902,汉滨区,安康市,9,2,1,,1,G4213610010,610900,G4213,麻安高速(陕西段),37,109.097574,32.677703,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990725,石井子互通,9,0,0,0,610825,定边县,榆林市,9,2,1,,1,G0020610030,610800,G0020,青银高速(陕西段),15,107.708564,37.559219,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990726,柞水互通,9,0,0,0,611026,柞水县,商洛市,9,2,1,,1,S0030610010,611000,S0030,丹(凤)宁(陕)高速,45,109.170682,33.625865,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990727,山阳互通,9,0,0,0,611024,山阳县,商洛市,9,2,1,,1,S0030610010,611000,S0030,丹(凤)宁(陕)高速,45,109.886236,33.553417,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990729,赤道枢纽,9,0,0,0,610429,旬邑县,咸阳市,9,2,1,,1,G0069610010,610400,G0069,银百高速(陕西段),34,108.291448,35.097344,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990730,古城枢纽立交,9,0,0,0,610724,西乡县,汉中市,9,2,1,,1,G7011610020,610700,G7011,十天高速(陕西段),5,107.832935,32.974581,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990731,好坪沟枢纽立交,9,0,0,0,610623,子长县,延安市,9,2,1,,1,S0014610010,610600,S0014,清安线,48,109.802837,37.162047,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990732,合阳东枢纽,9,0,0,0,610526,蒲城县,渭南市,9,2,1,,1,G0005610010,610500,G0005,京昆高速(陕西段),8,109.882229,34.985951,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990733,黄家屯枢纽立交,9,0,0,0,610602,宝塔区,延安市,9,2,1,,1,G2211610010,610600,G2211,长延高速(陕西段),36,109.723786,36.732359,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990734,雷牙枢纽,9,0,0,0,610527,白水县,渭南市,9,2,1,,1,G065E610050,610500,G065E,榆蓝高速(陕西段),51,109.644538,35.262229,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990735,柳林枢纽,9,0,0,0,610322,凤翔县,宝鸡市,9,2,1,,1,G0085610010,610300,G0085,银昆高速(陕西段),27,107.296036,34.537529,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990736,龙古枢纽立交,9,0,0,0,610926,平利县,安康市,9,2,1,,1,G4213610010,610900,G4213,麻安高速(陕西段),37,109.38985,32.388668,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990738,清涧北立交,9,0,0,0,610830,清涧县,榆林市,9,2,1,,1,G065E610040,610800,G065E,榆蓝高速(陕西段),48,110.084663,37.145019,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990739,史官南枢纽,9,0,0,0,610527,白水县,渭南市,9,2,1,,1,G065E610050,610500,G065E,榆蓝高速(陕西段),51,109.681548,35.346123,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990740,太峪西枢纽,9,0,0,0,610482,彬州市,咸阳市,9,2,1,,1,G0070610060,610400,G0070,福银高速(陕西段),24,108.067734,34.935681,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990741,田坝枢纽,9,0,0,0,610330,凤县,宝鸡市,9,2,1,,1,G0085610040,610300,G0085,银昆高速(陕西段),47,106.978579,33.976624,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990742,铁龙湾枢纽立交,9,0,0,0,610630,宜川县,延安市,9,2,1,,1,G0022610010,610600,G0022,青兰高速(陕西段),26,110.12152,35.988602,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990745,下河枢纽,9,0,0,0,610482,彬州市,咸阳市,9,2,1,,1,G0070610060,610400,G0070,福银高速(陕西段),24,108.139041,34.980988,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990746,延川西立交,9,0,0,0,610622,延川县,延安市,9,2,1,,1,G2211610010,610600,G2211,长延高速(陕西段),36,110.097841,36.891921,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990747,演池枢纽,9,0,0,0,610204,耀州区,铜川市,9,2,1,,1,G065W610020,610200,G065W,延西高速,28,109.012113,35.102187,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990748,阳湾枢纽立交,9,0,0,0,610630,宜川县,延安市,9,2,1,,1,G0022610010,610600,G0022,青兰高速(陕西段),26,110.244175,36.086548,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990749,忠诚枢纽,9,0,0,0,610902,汉滨区,安康市,9,2,1,,1,G7011610010,610900,G7011,十天高速(陕西段),18,108.990846,32.673797,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990750,岳口立交,9,0,0,0,610621,延长县,延安市,9,2,1,,1,G2211610010,610600,G2211,长延高速(陕西段),36,109.880127,36.700985,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990751,王莽枢纽,9,0,0,0,610116,长安区,西安市,9,2,1,,1,G030N610020,610100,G030N,西安外环高速,39,109.033263,34.067996,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990752,蓝田南枢纽,9,0,0,0,610122,蓝田县,西安市,9,2,1,,1,G030N610020,610100,G030N,西安外环高速,39,109.339801,34.110271,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990753,蓝田东枢纽,9,0,0,0,610122,蓝田县,西安市,9,2,1,,1,G030N610020,610100,G030N,西安外环高速,39,109.37245,34.164084,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
9990754,澄城北枢纽,9,0,0,0,610525,澄城县,渭南市,9,2,1,,1,G3511610020,610500,G3511,菏宝高速(陕西),53,109.974297,35.296222,0,0,0,0,0,0,0,0,0.09,0,946656000000,0,0,
