id,name,stationtype,neighborid,stationhex,linetype,regionalismcode,countryname,regionname,type,status,realtype,direction,isimportant,tolllink_id,cityid,routeid,routename,company_id,longitude,latitude,exit_etc_lane_num,exit_mtc_lane_num,exit_mix_lane_num,exit_lane_num,entry_etc_lane_num,entry_mtc_lane_num,entry_mix_lane_num,entry_lane_num,k_value,nearcityid,opentime,nearprovinceid,old_id,old_tolllink_id
G0069610010010,咸阳北,3,0,61011221,2|1,610402,秦都区,咸阳市,2,2,1,,1,G0069610010,610400,G0069,银百高速(陕西)咸旬段,34,108.672897,34.432523,5,5,3,13,3,3,2,8,0.09,610400,1417363200000,0,180101,5001
G0069610010020,桥底,3,0,61011222,2|1,610423,泾阳县,咸阳市,2,2,1,,1,G0069610010,610400,G0069,银百高速(陕西)咸旬段,34,108.697657,34.59474,3,2,1,6,2,1,1,4,0.09,0,1417363200000,0,180102,5001
G0030610020020,豁口,3,0,61010102,2|1,610111,灞桥区,西安市,2,2,1,,1,G0030610020,610100,G0030,连霍高速(陕西)西临段,2,109.113214,34.322452,2,1,2,5,2,1,1,4,0.09,0,1503244800000,0,10002,1601
G0030610020030,灞桥,3,0,61010101,2|1,610111,灞桥区,西安市,2,2,1,,0,G0030610020,610100,G0030,连霍高速(陕西)西临段,2,109.075942,34.300553,8,8,2,18,4,2,2,8,0.09,610100,659980800000,0,10001,1801
G0030610030010,阿房宫,3,0,61010381,2|1,610116,长安区,西安市,2,2,1,,1,G0030610030,610100,G0030,连霍高速(陕西)西宝段,3,108.80779,34.252705,5,11,2,18,4,2,2,8,0.09,610100,817747200000,0,30401,3201
G0030610030020,咸阳南,3,0,61010382,2|1,610402,秦都区,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西)西宝段,3,108.676797,34.25163,1,2,2,5,1,1,1,3,0.09,0,1354291200000,0,30402,3201
G0030610030030,三桥,3,0,61010321,2|1,610112,未央区,西安市,2,2,1,,0,G0030610030,610100,G0030,连霍高速(陕西)西宝段,3,108.804564,34.299314,6,8,2,16,3,3,2,8,0.09,610100,817747200000,0,30101,8801
G0030610030040,咸阳,3,0,61010322,2|1,610402,秦都区,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西)西宝段,3,108.711432,34.311233,7,5,2,14,6,1,2,9,0.09,610400,817747200000,0,30102,8801
G0030610030050,咸阳西,3,0,61010323,2|1,610402,秦都区,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西)西宝段,3,108.655681,34.29744,3,6,2,11,3,2,2,7,0.09,610400,817747200000,0,30103,8801
G0030610030060,兴平,3,0,61010324,2|1,610481,兴平市,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西)西宝段,3,108.509696,34.27682,3,5,2,10,2,1,2,5,0.09,0,817747200000,0,30104,3201
G0030610030070,武功,3,0,61010341,2|1,610431,武功县,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西)西宝段,3,108.220281,34.249157,2,4,2,8,2,1,2,5,0.09,0,817747200000,0,30201,3201
G0030610030080,杨凌,3,0,61010342,2|1,610403,杨陵区,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西)西宝段,3,108.109654,34.256347,3,7,2,12,2,2,2,6,0.09,611100,817747200000,0,30202,3201
G0030610030090,绛帐,3,0,61010343,2|1,610324,扶风县,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西)西宝段,3,107.949529,34.264175,1,1,2,4,1,1,1,3,0.09,0,817747200000,0,30203,3201
G0030610030100,法门寺,3,0,61010344,2|1,610324,扶风县,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西)西宝段,3,107.920231,34.319086,3,5,2,10,2,2,2,6,0.09,0,817747200000,0,30204,3201
G0030610030110,太白山,3,0,61010345,2|1,610324,扶风县,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西)西宝段,3,107.92162,34.260599,2,3,2,7,2,1,1,4,0.09,0,817747200000,0,30205,3201
G0030610030120,常兴,3,0,61010346,2|1,610326,眉县,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西)西宝段,3,107.841273,34.265343,1,3,1,5,1,1,1,3,0.09,0,817747200000,0,30206,3201
G0030610030130,杨凌西,3,0,61010347,2|1,610403,杨陵区,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西)西宝段,3,108.028032,34.268125,1,3,2,6,1,1,2,4,0.09,611100,817747200000,0,30207,3201
G0030610030140,眉县,3,0,61010361,2|1,610326,眉县,宝鸡市,2,4,1,,1,G0030610030,610300,G0030,连霍高速(陕西)西宝段,3,107.714444,34.304444,2,5,0,7,2,3,0,5,0.09,0,1321113600000,0,30301,9901
G0030610030150,蔡家坡,3,0,61010362,2|1,610323,岐山县,宝鸡市,2,4,1,,1,G0030610030,610300,G0030,连霍高速(陕西)西宝段,3,107.616944,34.3075,3,7,0,10,2,3,0,5,0.09,0,1317225600000,0,30302,9901
G0030610030160,磻溪,3,0,610103A1,2,610304,陈仓区,宝鸡市,2,4,1,,1,G0030610030,610300,G0030,连霍高速(陕西)西宝段,3,107.401667,34.331389,1,7,0,8,1,3,0,4,0.09,0,1449244800000,0,30501,9901
G0030610030170,虢镇,3,0,61010363,2,610304,陈仓区,宝鸡市,2,4,1,,1,G0030610030,610300,G0030,连霍高速(陕西)西宝段,3,107.401667,34.348611,1,4,0,5,1,2,0,3,0.09,0,1384272000000,0,30303,6301
G0030610030180,宝鸡,3,0,61010364,2,610303,金台区,宝鸡市,2,4,1,,1,G0030610030,610300,G0030,连霍高速(陕西)西宝段,3,107.203611,34.358611,3,7,0,10,2,4,0,6,0.09,0,1449244800000,0,30304,6301
G0030610040010,姜城,3,0,61010521,2|1,610302,渭滨区,宝鸡市,2,2,1,,1,G0030610040,610300,G0030,连霍高速(陕西)宝牛姜城段,46,107.124579,34.356302,1,2,2,5,1,2,1,4,0.09,0,817747200000,0,50101,6301
G0030610050010,宝鸡西,3,0,61010421,2|1,610302,渭滨区,宝鸡市,2,2,1,,1,G0030610050,610300,G0030,连霍高速(陕西)宝牛段,46,107.062315,34.367018,1,3,2,6,1,2,1,4,0.09,610300,1354291200000,0,40101,6301
G0030610050020,坪头,3,0,61010422,2|1,610304,陈仓区,宝鸡市,2,2,1,,1,G0030610050,610300,G0030,连霍高速(陕西)宝牛段,46,106.885344,34.391842,1,2,1,4,1,2,1,4,0.09,0,817747200000,0,40102,9901
G0030610050030,陈仓,1,G0030620010010,61010423,2|1,610304,陈仓区,宝鸡市,1,3,1,,0,G0030610050,610300,G0030,连霍高速(陕西)宝牛段,46,106.393479,34.2224,2,10,0,12,2,9,0,11,0.09,0,817747200000,62,40103,9901
G0030610060010,眉县,3,0,61012021,2|1,610326,眉县,宝鸡市,2,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西)宝鸡段,46,107.719611,34.302756,2,3,2,7,2,1,2,5,0.09,0,817747200000,0,320101,9901
G0030610060020,蔡家坡,3,0,61012022,2|1,610323,岐山县,宝鸡市,2,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西)宝鸡段,46,107.621972,34.306168,2,6,2,10,2,1,2,5,0.09,0,817747200000,0,320102,9901
G0030610060030,虢镇,3,0,61012023,2|1,610304,陈仓区,宝鸡市,2,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西)宝鸡段,46,107.394892,34.348929,2,1,2,5,1,1,1,3,0.09,0,817747200000,0,320103,6301
G0030610060040,宝鸡,3,0,61012024,2|1,610303,金台区,宝鸡市,2,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西)宝鸡段,46,107.20349,34.358772,3,5,2,10,2,2,2,6,0.09,610300,817747200000,0,320104,6301
G0030610060050,磻溪,3,0,61012025,2|1,610304,陈仓区,宝鸡市,2,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西)宝鸡段,46,107.406756,34.33023,1,5,2,8,1,1,2,4,0.09,0,1448899200000,0,320105,9901
G0030610060060,宝钛,3,0,61012026,2|1,610302,渭滨区,宝鸡市,2,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西)宝鸡段,46,107.252994,34.329091,1,5,2,8,1,1,2,4,0.09,0,1547395200000,0,320106,9901
G0030610070010,宝鸡高新,3,0,61011F21,2|1,610302,渭滨区,宝鸡市,2,2,1,,1,G0030610070,610300,G0030,连霍高速(陕西)宝鸡过境线段,46,107.215115,34.323233,1,3,2,6,1,1,2,4,0.09,0,1547395200000,0,310101,9901
G0030610070020,神农,3,0,61011F22,2|1,610302,渭滨区,宝鸡市,2,2,1,,1,G0030610070,610300,G0030,连霍高速(陕西)宝鸡过境线段,46,107.111877,34.343156,1,2,2,5,1,1,1,3,0.09,0,1547395200000,0,310102,9901
G0040610010010,界牌,2,G0040410040050,61014845,2|1,611023,商南县,商洛市,1,3,1,,0,G0040610010,611000,G0040,沪陕高速(陕西)商界段,22,110.565424,33.282956,2,14,0,16,2,10,0,12,0.09,0,1222790400000,41,720205,2201
G0040610010020,商南西,3,0,61014844,2|1,611023,商南县,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西)商界段,22,110.866514,33.473998,3,5,2,10,1,2,2,5,0.09,0,1222790400000,0,720204,2201
G0040610010030,过风楼,3,0,61014843,2|1,611023,商南县,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西)商界段,22,110.784349,33.433978,1,2,1,4,1,2,1,4,0.09,0,1222790400000,0,720203,2201
G0040610010040,金丝峡,3,0,61014842,2|1,611023,商南县,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西)商界段,22,110.574252,33.45146,1,2,1,4,1,2,1,4,0.09,0,1222790400000,0,720202,2201
G0040610010050,竹林关,3,0,61014841,2|1,611022,丹凤县,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西)商界段,22,110.445269,33.471321,1,2,1,4,1,2,1,4,0.09,0,1222790400000,0,720201,2201
G0040610010060,丹凤,3,0,61014823,2|1,611022,丹凤县,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西)商界段,22,110.279101,33.701961,2,4,2,8,2,3,1,6,0.09,0,1222790400000,0,720103,2201
G0040610010070,棣花,3,0,61014822,2|1,611022,丹凤县,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西)商界段,22,110.195224,33.724647,1,2,1,4,1,2,1,4,0.09,0,1222790400000,0,720102,2201
G0040610010080,商洛东,3,0,61014821,2|1,611002,商州区,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西)商界段,22,110.024374,33.80992,2,5,3,10,2,3,1,6,0.09,611000,1222790400000,0,720101,2201
G0040610020010,商洛,3,0,61010B64,3,611002,商州区,商洛市,2,2,1,,1,G0040610020,611000,G0040,沪陕高速(陕西)西商段,30,109.979096,33.864467,4,3,8,15,3,0,6,9,0.09,611000,1343750400000,0,110304,4101
G0040610020020,板桥,3,0,61010B63,3,611002,商州区,商洛市,2,2,1,,1,G0040610020,611000,G0040,沪陕高速(陕西)西商段,30,109.961235,33.97652,2,1,2,5,2,1,2,5,0.09,0,1343750400000,0,110303,4101
G0040610020030,华阳,3,0,61010B62,3,611021,洛南县,商洛市,2,2,1,,1,G0040610020,611000,G0040,沪陕高速(陕西)西商段,30,110.086415,34.07331,2,1,3,6,1,1,2,4,0.09,0,1343750400000,0,110302,2301
G0040610020040,腰市,3,0,61010B61,3,611002,商州区,商洛市,2,2,1,,1,G0040610020,611000,G0040,沪陕高速(陕西)西商段,30,109.929473,34.038,1,1,3,5,1,1,4,6,0.09,0,1343750400000,0,110301,4101
G0040610020050,灞源,3,0,61010B41,3,610122,蓝田县,西安市,2,2,1,,1,G0040610020,610100,G0040,沪陕高速(陕西)西商段,30,109.676559,34.146258,1,1,4,6,2,1,2,5,0.09,0,1343750400000,0,110201,4101
G0040610020060,玉山,3,0,61010B25,3,610122,蓝田县,西安市,2,2,1,,1,G0040610020,610100,G0040,沪陕高速(陕西)西商段,30,109.482852,34.196415,3,0,4,7,3,0,2,5,0.09,0,1343750400000,0,110105,4101
G0040610020070,蓝田,3,0,61010B24,3,610122,蓝田县,西安市,2,2,1,,1,G0040610020,610100,G0040,沪陕高速(陕西)西商段,30,109.361468,34.155021,3,0,6,9,2,1,2,5,0.09,0,1343750400000,0,110104,4101
G0040610020080,华胥,3,0,61010B23,3,610122,蓝田县,西安市,2,2,1,,1,G0040610020,610100,G0040,沪陕高速(陕西)西商段,30,109.239473,34.218223,1,0,3,4,0,0,5,5,0.09,0,1343750400000,0,110103,4101
G0065610010010,陕蒙界,2,G0065150030080,61013A25,3,610881,神木县,榆林市,1,3,1,,0,G0065610010,610800,G0065,包茂高速(陕西)榆蒙段,14,109.788341,39.058922,2,8,0,10,2,5,0,7,0.09,0,1157040000000,15,580105,3501
G0065610010020,红碱淖,3,0,61013A24,3,610881,神木市,榆林市,2,2,1,,1,G0065610010,610800,G0065,包茂高速(陕西)榆蒙段,14,109.792115,38.995942,3,3,2,8,2,3,2,7,0.09,0,1157040000000,0,580104,3501
G0065610010030,小壕兔,3,0,61013A23,3,610802,榆阳区,榆林市,2,2,1,,1,G0065610010,610800,G0065,包茂高速(陕西)榆蒙段,14,109.688328,38.740963,1,1,2,4,1,1,1,3,0.09,0,1157040000000,0,580103,3501
G0065610010040,孟家湾,3,0,61013A22,3,610802,榆阳区,榆林市,2,2,1,,1,G0065610010,610800,G0065,包茂高速(陕西)榆蒙段,14,109.663577,38.582752,2,1,1,4,2,1,1,4,0.09,0,1157040000000,0,580102,3501
G0065610010050,王则湾,3,0,61013A21,3,610802,榆阳区,榆林市,2,2,1,,1,G0065610010,610800,G0065,包茂高速(陕西)榆蒙段,14,109.697658,38.402329,2,3,2,7,2,1,2,5,0.09,0,1157040000000,0,580101,3501
G0065610020010,榆林北,3,0,61013826,3,610802,榆阳区,榆林市,2,2,1,,1,G0065610020,610800,G0065,包茂高速(陕西)榆靖段,14,109.700379,38.314683,4,7,4,15,2,2,3,7,0.09,610800,1067616000000,0,560106,3501
G0065610020020,西左界,3,0,61013822,3,610802,榆阳区,榆林市,2,2,1,,1,G0065610020,610800,G0065,包茂高速(陕西)榆靖段,14,109.357806,38.132117,2,1,1,4,2,1,1,4,0.09,0,1067616000000,0,560102,3501
G0065610020030,横山,3,0,61013823,3,610803,横山区,榆林市,2,2,1,,1,G0065610020,610800,G0065,包茂高速(陕西)榆靖段,14,109.239642,38.040661,1,0,2,3,2,1,1,4,0.09,0,1067616000000,0,560103,3501
G0065610020040,黄蒿界,3,0,61013824,3,610824,靖边县,榆林市,2,2,1,,1,G0065610020,610800,G0065,包茂高速(陕西)榆靖段,14,109.059726,37.855123,2,1,1,4,2,1,1,4,0.09,0,1067616000000,0,560104,3501
G0065610020050,榆林西,3,0,61013827,3,610802,榆阳区,榆林市,2,2,1,,1,G0065610020,610800,G0065,包茂高速(陕西)榆靖段,14,109.531244,38.208391,4,4,3,11,2,2,2,6,0.09,610800,1545840000000,0,560107,3501
G0065610030010,靖边东,3,0,61013725,2,610824,靖边县,榆林市,2,2,1,,1,G0065610030,610800,G0065,包茂高速(陕西)靖安(靖边)段,13,108.849108,37.608009,2,0,2,4,2,0,1,3,0.09,0,1157040000000,0,550105,1301
G0065610030020,靖边南,3,0,61013724,2,610824,靖边县,榆林市,2,2,1,,1,G0065610030,610800,G0065,包茂高速(陕西)靖安(靖边)段,13,108.860567,37.544561,2,0,2,4,2,0,1,3,0.09,0,1157040000000,0,550104,1301
G0065610030030,乔沟湾,3,0,61013723,2,610824,靖边县,榆林市,2,2,1,,1,G0065610030,610800,G0065,包茂高速(陕西)靖安(靖边)段,13,108.91766,37.42781,2,0,3,5,2,0,1,3,0.09,0,1157040000000,0,550103,1301
G0065610030040,李家湾,3,0,61013722,2,610824,靖边县,榆林市,2,2,1,,1,G0065610030,610800,G0065,包茂高速(陕西)靖安(靖边)段,13,108.943697,37.356023,2,0,1,3,2,0,1,3,0.09,0,1157040000000,0,550102,1301
G0065610030050,天赐湾,3,0,61013721,2,610824,靖边县,榆林市,2,2,1,,1,G0065610030,610800,G0065,包茂高速(陕西)靖安(靖边)段,13,108.936819,37.324212,2,0,1,3,2,0,1,3,0.09,0,1157040000000,0,550101,1301
G0065610040010,镰刀湾,3,0,61013623,2,610603,安塞区,延安市,2,2,1,,1,G0065610040,610600,G0065,包茂高速(陕西)靖安(安塞)段,13,108.986297,37.202309,2,0,2,4,2,0,1,3,0.09,0,1157040000000,0,540103,1301
G0065610040020,化子坪,3,0,61013622,2,610603,安塞区,延安市,2,2,1,,1,G0065610040,610600,G0065,包茂高速(陕西)靖安(安塞)段,13,109.104713,37.072034,2,0,2,4,2,0,1,3,0.09,0,1157040000000,0,540102,1301
G0065610040030,建华寺,3,0,61013621,2,610603,安塞区,延安市,2,2,1,,1,G0065610040,610600,G0065,包茂高速(陕西)靖安(安塞)段,13,109.293234,36.954297,2,0,2,4,1,0,2,3,0.09,0,1157040000000,0,540101,1301
G0065610050010,安塞北,3,0,61013524,2,610603,安塞区,延安市,2,2,1,,1,G0065610050,610600,G0065,包茂高速(陕西)延塞段,13,109.318416,36.887157,2,0,1,3,1,0,2,3,0.09,0,1067616000000,0,530104,1301
G0065610050020,安塞南,3,0,61013523,2,610603,安塞区,延安市,2,2,1,,1,G0065610050,610600,G0065,包茂高速(陕西)延塞段,13,109.331075,36.855891,2,0,1,3,2,0,1,3,0.09,0,1067616000000,0,530103,1301
G0065610050040,沿河湾,3,0,61013522,2,610603,安塞区,延安市,2,2,1,,1,G0065610050,610600,G0065,包茂高速(陕西)延塞段,13,109.357888,36.765396,2,0,4,6,2,0,2,4,0.09,0,1067616000000,0,530102,1301
G0065610050050,延安北,3,0,61013521,2,610602,宝塔区,延安市,2,2,1,,1,G0065610050,610600,G0065,包茂高速(陕西)延塞段,13,109.444593,36.646741,6,2,2,10,4,4,2,10,0.09,610600,1067616000000,0,530101,2701
G0065610060010,延安南,3,0,61013421,2,610602,宝塔区,延安市,2,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西) 黄延段,12,109.459599,36.498665,2,3,2,7,2,2,1,5,0.09,610600,1104508800000,0,520101,4401
G0065610060020,南泥湾,3,0,61013423,2,610602,宝塔区,延安市,2,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西) 黄延段,12,109.550288,36.361863,0,1,2,3,1,1,1,3,0.09,0,1277913600000,0,520103,4401
G0065610060030,甘泉,3,0,61013422,2,610627,甘泉县,延安市,2,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西) 黄延段,12,109.510299,36.270933,1,1,1,3,1,1,1,3,0.09,0,1157040000000,0,520102,4401
G0065610060040,富县,3,0,61013441,2,610628,富县,延安市,2,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西) 黄延段,12,109.452879,36.023616,1,1,2,4,1,1,1,3,0.09,0,1157040000000,0,520201,4401
G0065610060050,洛川,3,0,61013442,2,610629,洛川县,延安市,2,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西) 黄延段,12,109.41061,35.771129,1,1,2,4,1,1,1,3,0.09,0,1157040000000,0,520202,4401
G0065610060060,阿党,3,0,61013443,2,610632,黄陵县,延安市,2,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西) 黄延段,12,109.274952,35.690236,1,1,2,4,1,1,1,3,0.09,0,1157040000000,0,520203,4401
S0027610010040,镇巴,3,0,61012724,3,610728,镇巴县,汉中市,2,2,1,,1,S0027610010,610700,S0027,洋镇线(陕西)西镇段,50,107.875334,32.558291,2,0,2,4,2,0,2,4,0.09,0,1606492800000,0,390104,7001
S0028610010010,太白,3,0,61012521,3,610331,太白县,宝鸡市,2,2,1,,1,S0028610010,610300,S0028,太凤线(路段),49,107.269746,34.040168,3,0,2,5,2,0,2,4,0.09,0,1603814400000,0,370101,6701
S0028610010020,平木,3,0,61012522,3,610330,凤县,宝鸡市,2,2,1,,1,S0028610010,610300,S0028,太凤线(路段),49,107.06301,33.994642,2,0,2,4,1,0,2,3,0.09,0,1603814400000,0,370102,6701
S0028610010030,河口,3,0,61012523,3,610330,凤县,宝鸡市,2,2,1,,1,S0028610010,610300,S0028,太凤线(路段),49,106.779779,33.944983,0,0,2,2,2,0,2,4,0.09,0,1603814400000,0,370103,6701
S0028610010040,凤县,3,0,61012524,3,610330,凤县,宝鸡市,2,2,1,,1,S0028610010,610300,S0028,太凤线(路段),49,106.55831,33.929669,2,0,2,4,2,0,2,4,0.09,0,1603814400000,0,370104,6701
S0030610010010,山阳,3,0,61011E43,2|1,611024,山阳县,商洛市,2,2,1,,1,S0030610010,611000,S0030,柞山高速(路段),45,109.860711,33.531753,2,2,2,6,2,3,1,6,0.09,0,1545148800000,0,300203,6201
S0030610010020,色河铺,3,0,61011E42,2|1,611024,山阳县,商洛市,2,2,1,,1,S0030610010,611000,S0030,柞山高速(路段),45,109.758195,33.503808,3,0,1,4,2,1,1,4,0.09,0,1545148800000,0,300202,6201
S0030610010030,户家塬,3,0,61011E41,2|1,611024,山阳县,商洛市,2,2,1,,1,S0030610010,611000,S0030,柞山高速(路段),45,109.595262,33.447814,3,0,1,4,2,1,1,4,0.09,0,1545148800000,0,300201,6201
S0030610010040,凤凰东,3,0,61011E22,2|1,611026,柞水县,商洛市,2,2,1,,1,S0030610010,611000,S0030,柞山高速(路段),45,109.423331,33.506979,3,0,1,4,2,1,1,4,0.09,0,1545148800000,0,300102,6201
S0030610010050,凤凰西,3,0,61011E21,2|1,611026,柞水县,商洛市,2,2,1,,1,S0030610010,611000,S0030,柞山高速(路段),45,109.314064,33.565059,2,0,2,4,1,1,2,4,0.09,0,1545148800000,0,300101,6201
S0032610010010,榆林东,3,0,61010F21,1|2,610802,榆阳区,榆林市,2,2,1,,1,S0032610010,610800,S0032,榆佳高速(路段),32,109.810907,38.30143,2,6,3,11,2,2,2,6,0.09,0,1380556800000,0,150101,4301
S0032610010020,麻黄梁,3,0,61010F22,1|2,610802,榆阳区,榆林市,2,2,1,,1,S0032610010,610800,S0032,榆佳高速(路段),32,109.938667,38.362664,2,0,2,4,1,0,2,3,0.09,0,1380556800000,0,150102,4301
S0032610010030,王家砭,3,0,61010F23,1|2,610802,榆阳区,榆林市,2,2,1,,1,S0032610010,610800,S0032,榆佳高速(路段),32,110.240243,38.252489,1,0,2,3,1,0,2,3,0.09,0,1380556800000,0,150103,4301
S0032610010040,通镇,3,0,61010F24,1|2,610802,榆阳区,榆林市,2,2,1,,1,S0032610010,610800,S0032,榆佳高速(路段),32,110.353897,38.165784,1,0,2,3,1,0,2,3,0.09,0,1398873600000,0,150104,4301
S0032610010050,佳县,3,0,61010F25,1|2,610828,佳县,榆林市,2,2,1,,1,S0032610010,610800,S0032,榆佳高速(路段),32,110.472938,38.048041,2,1,2,5,1,0,2,3,0.09,0,1380556800000,0,150105,4301
S0032610010060,陕西佳县,2,S0050140310050,61010F26,1|2,610828,佳县,榆林市,1,3,1,,1,S0032610010,610800,S0032,榆佳高速(路段),32,110.470051,38.042281,1,10,0,11,1,4,0,5,0.09,0,1398873600000,14,150106,4301
S0032610010070,黑疙瘩,3,0,61010F27,2,610703,南郑区,汉中市,2,4,1,,1,S0032610010,610700,S0032,榆佳高速(路段),32,0,0,0,0,0,0,0,0,0,0,0.09,0,1382976000000,0,150107,4301
S1015610010010,永坪,3,0,61011362,2|1,610622,延川县,延安市,2,2,1,,1,S1015610010,610600,S1015,子姚高速(路段),36,109.795112,37.030019,2,0,2,4,2,0,2,4,0.09,0,1600704000000,0,190302,5101
S1015610010020,蟠龙,3,0,61011361,2|1,610602,宝塔区,延安市,2,2,1,,1,S1015610010,610600,S1015,子姚高速(路段),36,109.683573,36.860242,1,0,2,3,1,0,2,3,0.09,0,1600704000000,0,190301,5101
G3001610010140,田王,3,0,6101152A,2|1,610111,灞桥区,西安市,2,2,1,,1,G3001610010,610100,G3001,绕城高速(路段),7,109.081905,34.304451,4,0,2,6,4,0,2,6,0.09,0,1630371600000,0,210205,0101
G0069610010030,兴隆,3,0,61011223,2|1,610423,泾阳县,咸阳市,2,2,1,,1,G0069610010,610400,G0069,银百高速(陕西)咸旬段,34,108.694458,34.68553,2,1,1,4,2,1,1,4,0.09,0,1417363200000,0,180103,5001
G0069610010040,淳化南,3,0,61011245,2|1,610430,淳化县,咸阳市,2,2,1,,1,G0069610010,610400,G0069,银百高速(陕西)咸旬段,34,108.621533,34.77054,3,3,2,8,2,2,1,5,0.09,0,1417363200000,0,180205,5001
G0069610010050,淳化北,3,0,61011241,2|1,610430,淳化县,咸阳市,2,2,1,,1,G0069610010,610400,G0069,银百高速(陕西)咸旬段,34,108.52247,34.87514,2,1,1,4,1,0,2,3,0.09,0,1417363200000,0,180201,5001
G0069610010060,十里塬,3,0,61011242,2|1,610430,淳化县,咸阳市,2,2,1,,1,G0069610010,610400,G0069,银百高速(陕西)咸旬段,34,108.486096,34.899662,2,1,1,4,2,1,1,4,0.09,0,1417363200000,0,180202,5001
G0069610010070,土桥,3,0,61011243,2|1,610429,旬邑县,咸阳市,2,2,1,,1,G0069610010,610400,G0069,银百高速(陕西)咸旬段,34,108.435858,34.980589,2,2,2,6,1,0,2,3,0.09,0,1417363200000,0,180203,5001
G0069610010080,旬邑,3,0,61011244,2|1,610429,旬邑县,咸阳市,2,2,1,,1,G0069610010,610400,G0069,银百高速(陕西)咸旬段,34,108.27748,35.094998,3,3,2,8,2,2,1,5,0.09,0,1417363200000,0,180204,4701
G0069610010090,旬邑北,3,0,61011246,2|1,610429,旬邑县,咸阳市,2,2,1,,1,G0069610010,610400,G0069,银百高速(陕西)咸旬段,34,108.018011,35.014051,1,0,2,3,1,0,2,3,0.09,0,1603296000000,0,180206,5001
G0069610020010,安康南,3,0,61012F21,3,610902,汉滨区,安康市,2,2,1,,1,G0069610020,610900,G0069,银百高速(陕西)安岚段,52,108.988891,32.648518,1,0,2,3,1,0,2,3,0.09,0,1608825600000,0,470101,7101
G0069610020020,双龙,3,0,61012F22,3,610902,汉滨区,安康市,2,2,1,,1,G0069610020,610900,G0069,银百高速(陕西)安岚段,52,108.912491,32.491533,1,0,2,3,1,0,2,3,0.09,0,1608825600000,0,470102,7101
G0069610020030,岚皋,3,0,61012F23,3,610925,岚皋县,安康市,2,2,1,,1,G0069610020,610900,G0069,银百高速(陕西)安岚段,52,108.882684,32.330463,2,0,2,4,2,0,2,4,0.09,0,1608825600000,0,470103,7101
G0070610010010,漫川关主线,2,G0070420060060,61014143,2|1,611024,山阳县,商洛市,1,3,1,,0,G0070610010,611000,G0070,福银高速(陕西)商漫段,19,110.068235,33.242322,2,13,0,15,0,9,0,9,0.09,0,1254326400000,42,650203,1501
G0070610010020,漫川关匝道,3,0,61014142,2|1,611024,山阳县,商洛市,2,2,1,,1,G0070610010,611000,G0070,福银高速(陕西)商漫段,19,110.073031,33.244876,1,1,1,3,1,1,1,3,0.09,0,1254326400000,0,650202,1501
G0070610010030,天竺山,3,0,61014141,2|1,611024,山阳县,商洛市,2,2,1,,1,G0070610010,611000,G0070,福银高速(陕西)商漫段,19,110.080136,33.385415,1,1,1,3,1,1,1,3,0.09,0,1254326400000,0,650201,1501
G0070610010040,高坝,3,0,61014123,2|1,611024,山阳县,商洛市,2,2,1,,1,G0070610010,611000,G0070,福银高速(陕西)商漫段,19,110.049915,33.490311,1,1,1,3,1,1,1,3,0.09,0,1254326400000,0,650103,1501
G0070610010050,山阳(老),3,0,61014122,2,611024,山阳县,商洛市,2,3,1,,1,G0070610010,611000,G0070,福银高速(陕西)商漫段,19,109.878503,33.544643,1,3,0,4,1,2,0,3,0.09,0,1255622400000,0,650102,1501
