"version","enroadnodeid","enroadnodetype","enroadnodename","enstationid","enhex","exroadnodeid","exroadnodetype","exroadnodename","exstationid","exhex","miles"
"6120231210001","G181261003001610","1","金鸡滩站-金鸡滩",,,"G181261003000820","1","金鸡滩-大保当",,,"0"
"6120231210001","G181261003001620","1","金鸡滩-金鸡滩站",,,"G1812610030050","3","陕西金鸡滩收费站",,"61013B21","0"
"6120231210001","G1812610030020","3","陕西西沟收费站",,"61013B24","G181261003001310","1","西沟站-西沟",,,"0"
"6120231210001","G1812610030030","3","陕西锦界收费站",,"61013B23","G181261003001410","1","锦界站-锦界",,,"0"
"6120231210001","G1812610030040","3","陕西大保当收费站",,"61013B22","G181261003001510","1","大保当站-大保当",,,"0"
"6120231210001","G1812610030050","3","陕西金鸡滩收费站",,"61013B21","G181261003001610","1","金鸡滩站-金鸡滩",,,"0"
"6120231210001","G1812610030060","3","陕西店塔收费站",,"61013B26","G181261003001110","1","店塔站-店塔",,,"0"
"6120231210001","G221161001000110","2","陕西延川省界-乾坤湾匝道",,,"G221161001000210","1","延延黄河桥",,,"13441"
"6120231210001","G221161001000120","2","乾坤湾匝道-陕西延川省界",,,"G2211610010010","3","陕西延川收费站(省界)",,"61011344","13441"
"6120231210001","G221161001000120","2","乾坤湾匝道-陕西延川省界",,,"S007014057001220","2","永和关",,,"13441"
"6120231210001","G221161001000210","1","延延黄河桥",,,"G221161001000310","1","乾坤湾匝道-延川匝道",,,"1"
"6120231210001","G221161001000210","1","延延黄河桥",,,"G221161001001120","1","乾坤湾-乾坤湾站",,,"1"
"6120231210001","G221161001000220","1","延延黄河桥",,,"G221161001000120","2","乾坤湾匝道-陕西延川省界",,,"1"
"6120231210001","G221161001000310","1","乾坤湾匝道-延川匝道",,,"G221161001001220","1","延川-延川站",,,"18069"
"6120231210001","G221161001000310","1","乾坤湾匝道-延川匝道",,,"G221161001000410","1","延川匝道-延川西立交",,,"18069"
"6120231210001","G221161001000320","1","延川匝道-乾坤湾匝道",,,"G221161001000220","1","延延黄河桥",,,"18069"
"6120231210001","G221161002000120","1","招安匝道-沿河湾立交",,,"G006561005000410","1","沿河湾立交-马家沟立交",,,"20228"
"6120231210001","G221161002000210","1","招安匝道-侯市匝道",,,"G221161002000310","1","侯市-志丹东隧道",,,"18491"
"6120231210001","G221161002000210","1","招安匝道-侯市匝道",,,"G221161002000820","1","侯市-侯市站",,,"18491"
"6120231210001","G221161002000220","1","侯市匝道-招安匝道",,,"G221161002000120","1","招安匝道-沿河湾立交",,,"18491"
"6120231210001","G221161002000220","1","侯市匝道-招安匝道",,,"G221161002000720","1","招安-招安站",,,"18491"
"6120231210001","G221161002000310","1","侯市-志丹东隧道",,,"G221161002000410","1","志丹东隧道-志丹东",,,"13634"
"6120231210001","G221161002000320","1","志丹东隧道-候市",,,"G221161002000220","1","侯市匝道-招安匝道",,,"13634"
"6120231210001","G221161002000320","1","志丹东隧道-候市",,,"G221161002000820","1","侯市-侯市站",,,"13634"
"6120231210001","G221161002000410","1","志丹东隧道-志丹东",,,"G221161002000510","1","志丹东匝道-志丹匝道",,,"1"
"6120231210001","G221161002000410","1","志丹东隧道-志丹东",,,"G221161002000920","1","志丹东-志丹东站",,,"1"
"6120231210001","G221161002000420","1","志丹东-志丹东隧道",,,"G221161002000320","1","志丹东隧道-候市",,,"1"
"6120231210001","G221161002000510","1","志丹东匝道-志丹匝道",,,"G221161002000610","1","志丹匝道-吴起匝道",,,"9379"
"6120231210001","G221161002000510","1","志丹东匝道-志丹匝道",,,"G221161002001020","1","志丹-志丹站",,,"9379"
"6120231210001","G221161002000520","1","志丹匝道-志丹东匝道",,,"G221161002000420","1","志丹东-志丹东隧道",,,"9379"
"6120231210001","G221161002000520","1","志丹匝道-志丹东匝道",,,"G221161002000920","1","志丹东-志丹东站",,,"9379"
"6120231210001","G221161002000610","1","志丹匝道-吴起匝道",,,"S002161001000520","1","吴起立交-吴起北匝道",,,"48198"
"6120231210001","G221161002000610","1","志丹匝道-吴起匝道",,,"G221161002001120","1","吴起-吴起站",,,"48198"
"6120231210001","G221161002000620","1","吴起匝道-志丹匝道",,,"G221161002000520","1","志丹匝道-志丹东匝道",,,"48198"
"6120231210001","G221161002000620","1","吴起匝道-志丹匝道",,,"G221161002001020","1","志丹-志丹站",,,"48198"
"6120231210001","G221161002000710","1","招安站-招安",,,"G221161002000210","1","招安匝道-侯市匝道",,,"0"
"6120231210001","G221161002000710","1","招安站-招安",,,"G221161002000120","1","招安匝道-沿河湾立交",,,"0"
"6120231210001","G221161002000720","1","招安-招安站",,,"G2211610020010","3","陕西招安收费站",,"61011121","0"
"6120231210001","G221161002000810","1","侯市站-侯市",,,"G221161002000220","1","侯市匝道-招安匝道",,,"0"
"6120231210001","G221161002000810","1","侯市站-侯市",,,"G221161002000310","1","侯市-志丹东隧道",,,"0"
"6120231210001","G221161002000820","1","侯市-侯市站",,,"G2211610020050","3","陕西侯市收费站",,"61011122","0"
"6120231210001","G221161002000910","1","志丹东站-志丹东",,,"G221161002000510","1","志丹东匝道-志丹匝道",,,"0"
"6120231210001","G221161002000910","1","志丹东站-志丹东",,,"G221161002000420","1","志丹东-志丹东隧道",,,"0"
"6120231210001","G221161002000920","1","志丹东-志丹东站",,,"G2211610020020","3","陕西志丹东收费站",,"61011123","0"
"6120231210001","G2211610020010","3","陕西招安收费站",,"61011121","G221161002000710","1","招安站-招安",,,"0"
"6120231210001","G221161002001010","1","志丹站-志丹",,,"G221161002000520","1","志丹匝道-志丹东匝道",,,"0"
"6120231210001","G221161002001010","1","志丹站-志丹",,,"G221161002000610","1","志丹匝道-吴起匝道",,,"0"
"6120231210001","G221161002001020","1","志丹-志丹站",,,"G2211610020030","3","陕西志丹收费站",,"61011124","0"
"6120231210001","G221161002001110","1","吴起站-吴起",,,"S002161001000520","1","吴起立交-吴起北匝道",,,"0"
"6120231210001","G221161002001110","1","吴起站-吴起",,,"G221161002000620","1","吴起匝道-志丹匝道",,,"0"
"6120231210001","G221161002001120","1","吴起-吴起站",,,"G2211610020040","3","陕西吴起收费站",,"61011125","0"
"6120231210001","G2211610020020","3","陕西志丹东收费站",,"61011123","G221161002000910","1","志丹东站-志丹东",,,"0"
"6120231210001","G2211610020030","3","陕西志丹收费站",,"61011124","G221161002001010","1","志丹站-志丹",,,"0"
"6120231210001","G2211610020040","3","陕西吴起收费站",,"61011125","G221161002001110","1","吴起站-吴起",,,"0"
"6120231210001","G2211610020050","3","陕西侯市收费站",,"61011122","G221161002000810","1","侯市站-侯市",,,"0"
"6120231210001","G300161001000110","1","未央立交-杏园匝道",,,"G300161001000210","1","杏园匝道-新筑匝道",,,"6392"
"6120231210001","G300161001000110","1","未央立交-杏园匝道",,,"G300161001000120","1","杏园匝道-未央立交",,,"6392"
"6120231210001","G300161001000110","1","未央立交-杏园匝道",,,"G300161001002120","1","杏园-杏园站",,,"6392"
"6120231210001","G006561008000320","1","铜川主线单-铜川主线",,,"G006561008002420","1","铜川主线-耀州南",,,"0"
"6120231210001","G300161001000120","1","杏园匝道-未央立交",,,"G065W61003000820","1","绕城草滩立交-铜黄渭河特大桥",,,"6392"
"6120231210001","G300161001000120","1","杏园匝道-未央立交",,,"G300161001003020","1","未央南-未央南站",,,"6392"
"6120231210001","G300161001000120","1","杏园匝道-未央立交",,,"G300161001002020","1","未央北-未央北站",,,"6392"
"6120231210001","G300161001000120","1","杏园匝道-未央立交",,,"G300161001001920","1","未央立交-汉城立交",,,"6392"
"6120231210001","G300161001000210","1","杏园匝道-新筑匝道",,,"G300161001000310","1","新筑匝道-谢王互通",,,"4458"
"6120231210001","G6911610010010","3","陕西广佛收费站",,"61012421","G691161001000810","1","广佛站-广佛",,,"0"
"6120231210001","G691161001001010","1","牛头店站-牛头店",,,"G691161001000410","1","牛头店立交匝道-镇坪立交匝道",,,"0"
"6120231210001","G691161001001010","1","牛头店站-牛头店",,,"G691161001000320","1","牛头店立交匝道-曾家立交匝道",,,"0"
"6120231210001","G691161001001020","1","牛头店-牛头店站",,,"G6911610010030","3","陕西牛头店收费站",,"61012423","0"
"6120231210001","G691161001001110","1","镇坪站-镇坪",,,"G691161001000420","1","镇坪立交匝道-牛头店立交匝道",,,"0"
"6120231210001","G691161001001110","1","镇坪站-镇坪",,,"G691161001000510","1","镇坪立交匝道-钟宝立交匝道",,,"0"
"6120231210001","S002161001000910","1","吴起北站-吴起北",,,"S002161001000510","1","吴起北匝道-吴起立交",,,"0"
"6120231210001","G008561003000510","1","坪坎站-坪坎",,,"G008561003000920","1","坪坎匝道-宝坪汉坪拆分点",,,"0"
"6120231210001","G6911610010050","3","陕西钟宝收费站",,"61012425","G691161001001210","1","钟宝站-钟宝",,,"0"
"6120231210001","G701161001000110","2","陕西白河-颚陕界桥隧",,,"G701161001000210","1","颚陕界桥隧-白河",,,"18500"
"6120231210001","G701161001000120","2","颚陕界桥隧-陕西白河",,,"G7011610010010","3","陕西白河收费站(省界)",,"61013F84","18500"
"6120231210001","G701161001000120","2","颚陕界桥隧-陕西白河",,,"G701142001000420","2","鄂陕",,,"18500"
"6120231210001","G701161001000210","1","颚陕界桥隧-白河",,,"G701161001000310","1","白河-茅坪",,,"1"
"6120231210001","G701161001000210","1","颚陕界桥隧-白河",,,"G701161001002020","1","白河-白河站",,,"1"
"6120231210001","G701161001000220","1","白河-颚陕界桥隧",,,"G701161001000120","2","颚陕界桥隧-陕西白河",,,"1"
"6120231210001","G701161001000310","1","白河-茅坪",,,"G701161001000410","1","茅坪-双河",,,"7020"
"6120231210001","G701161001000310","1","白河-茅坪",,,"G701161001002120","1","茅坪-茅坪站",,,"7020"
"6120231210001","G701161001000320","1","茅坪-白河",,,"G701161001000220","1","白河-颚陕界桥隧",,,"7020"
"6120231210001","G701161001000320","1","茅坪-白河",,,"G701161001002020","1","白河-白河站",,,"7020"
"6120231210001","G701161001000410","1","茅坪-双河",,,"G701161001000510","1","双河-张河",,,"19680"
"6120231210001","G701161001000410","1","茅坪-双河",,,"G701161001002220","1","双河-双河站",,,"19680"
"6120231210001","G701161001000420","1","双河-茅坪",,,"G701161001000320","1","茅坪-白河",,,"19680"
"6120231210001","G701161001000420","1","双河-茅坪",,,"G701161001002120","1","茅坪-茅坪站",,,"19680"
"6120231210001","G701161001000510","1","双河-张河",,,"G701161001000610","1","张河-神河",,,"23084"
"6120231210001","G701161001000510","1","双河-张河",,,"G701161001002320","1","张河-张河站",,,"23084"
"6120231210001","G701161001000520","1","张河-双河",,,"G701161001000420","1","双河-茅坪",,,"23084"
"6120231210001","G701161001000520","1","张河-双河",,,"G701161001002220","1","双河-双河站",,,"23084"
"6120231210001","G701161001000610","1","张河-神河",,,"G701161001000710","1","神河-旬阳",,,"8490"
"6120231210001","G701161001000610","1","张河-神河",,,"G701161001002420","1","神河-神河站",,,"8490"
"6120231210001","G701161001000620","1","神河-张河",,,"G701161001002320","1","张河-张河站",,,"8490"
"6120231210001","G701161001000620","1","神河-张河",,,"G701161001000520","1","张河-双河",,,"8490"
"6120231210001","G701161001000710","1","神河-旬阳",,,"G701161001000810","1","旬阳-黄洋河互通",,,"12131"
"6120231210001","G300161001000220","1","新筑匝道-杏园匝道",,,"G300161001002120","1","杏园-杏园站",,,"4458"
"6120231210001","G300161001000310","1","新筑匝道-谢王互通",,,"G000561002000520","1","谢王互通-港务区匝道",,,"1000"
"6120231210001","G300161001000320","1","谢王互通-新筑匝道",,,"G300161001000410","1","新筑匝道-方家村立交",,,"1000"
"6120231210001","G300161001000320","1","谢王互通-新筑匝道",,,"G300161001000220","1","新筑匝道-杏园匝道",,,"1000"
"6120231210001","G300161001000320","1","谢王互通-新筑匝道",,,"G300161001002220","1","新筑-新筑站",,,"1000"
"6120231210001","G300161001000410","1","新筑匝道-方家村立交",,,"G003061002000320","1","方家村互通式立交-豁口匝道",,,"4752"
"6120231210001","G300161001000410","1","新筑匝道-方家村立交",,,"G300161001000510","1","方家村立交-田王立交",,,"4752"
"6120231210001","G300161001000410","1","新筑匝道-方家村立交",,,"G003061002000410","1","方家村互通式立交-灞桥主线",,,"4752"
"6120231210001","G300161001000420","1","方家村立交-新筑匝道",,,"G300161001000310","1","新筑匝道-谢王互通",,,"4752"
"6120231210001","G300161001000420","1","方家村立交-新筑匝道",,,"G300161001000220","1","新筑匝道-杏园匝道",,,"4752"
"6120231210001","G300161001000420","1","方家村立交-新筑匝道",,,"G300161001002220","1","新筑-新筑站",,,"4752"
"6120231210001","G300161001000510","1","方家村立交-田王立交",,,"G300161001000610","1","田王立交-香王立交",,,"1990"
"6120231210001","G300161001000510","1","方家村立交-田王立交",,,"G004061002001320","1","田王立交-华胥匝道",,,"1990"
"6120231210001","G300161001000520","1","田王立交-方家村立交",,,"G003061002000410","1","方家村互通式立交-灞桥主线",,,"1990"
"6120231210001","G300161001000520","1","田王立交-方家村立交",,,"G300161001000420","1","方家村立交-新筑匝道",,,"1990"
"6120231210001","G300161001000520","1","田王立交-方家村立交",,,"G003061002000320","1","方家村互通式立交-豁口匝道",,,"1990"
"6120231210001","G300161001000610","1","田王立交-香王立交",,,"G300161001000710","1","香王立交-纺织城匝道",,,"2460"
"6120231210001","G300161001000610","1","田王立交-香王立交",,,"G300161001002320","1","香王-香王站",,,"2460"
"6120231210001","G300161001000610","1","田王立交-香王立交",,,"G007061003000320","1","香王互通-空工",,,"2460"
"6120231210001","G300161001000620","1","香王立交-田王立交",,,"G300161001000520","1","田王立交-方家村立交",,,"2460"
"6120231210001","G300161001000620","1","香王立交-田王立交",,,"G004061002001320","1","田王立交-华胥匝道",,,"2460"
"6120231210001","G300161001000710","1","香王立交-纺织城匝道",,,"G300161001000810","1","纺织城匝道-曲江匝道",,,"3035"
"6120231210001","G300161001000710","1","香王立交-纺织城匝道",,,"G300161001002420","1","纺织城-纺织城站",,,"3035"
"6120231210001","G300161001000720","1","纺织城匝道-香王立交",,,"G007061003000320","1","香王互通-空工",,,"3035"
"6120231210001","G300161001000720","1","纺织城匝道-香王立交",,,"G300161001000620","1","香王立交-田王立交",,,"3035"
"6120231210001","G300161001000720","1","纺织城匝道-香王立交",,,"G300161001002320","1","香王-香王站",,,"3035"
"6120231210001","G300161001000810","1","纺织城匝道-曲江匝道",,,"G300161001000910","1","曲江匝道-长安匝道",,,"9377"
"6120231210001","G300161001000810","1","纺织城匝道-曲江匝道",,,"G006561009000110","1","曲江立交-韦曲匝道",,,"9377"
"6120231210001","G300161001000810","1","纺织城匝道-曲江匝道",,,"G300161001002520","1","曲江-曲江站",,,"9377"
"6120231210001","G006561009002020","1","太乙宫立交-王莽枢纽",,,"G006561009000220","1","王莽枢纽-韦曲匝道",,,"1995"
"6120231210001","G300161001000820","1","曲江匝道-纺织城匝道",,,"G300161001000720","1","纺织城匝道-香王立交",,,"9377"
"6120231210001","G300161001000820","1","曲江匝道-纺织城匝道",,,"G300161001002420","1","纺织城-纺织城站",,,"9377"
"6120231210001","G300161001000910","1","曲江匝道-长安匝道",,,"G300161001001110","1","长安匝道-高新区匝道",,,"5588"
"6120231210001","G300161001000910","1","曲江匝道-长安匝道",,,"G300161001002620","1","长安路-长安路站",,,"5588"
"6120231210001","G300161001000910","1","曲江匝道-长安匝道",,,"G300161001001020","1","长安匝道-雁塔匝道",,,"5588"
"6120231210001","G300161001000920","1","长安匝道-曲江匝道",,,"G006561009000110","1","曲江立交-韦曲匝道",,,"5588"
"6120231210001","G300161001000920","1","长安匝道-曲江匝道",,,"G300161001000820","1","曲江匝道-纺织城匝道",,,"5588"
"6120231210001","G300161001000920","1","长安匝道-曲江匝道",,,"G300161001002520","1","曲江-曲江站",,,"5588"
"6120231210001","G3001610010010","3","陕西新筑收费站",,"61011541","G300161001002210","1","新筑站-新筑",,,"0"
"6120231210001","G300161001001010","1","雁塔匝道-长安匝道",,,"G300161001000920","1","长安匝道-曲江匝道",,,"1636"
"6120231210001","G300161001001010","1","雁塔匝道-长安匝道",,,"G300161001001110","1","长安匝道-高新区匝道",,,"1636"
"6120231210001","G300161001001010","1","雁塔匝道-长安匝道",,,"G300161001002620","1","长安路-长安路站",,,"1636"
"6120231210001","G300161001001020","1","长安匝道-雁塔匝道",,,"G3001610010050","3","陕西雁塔收费站",,"61011528","1636"
"6120231210001","G300161001001110","1","长安匝道-高新区匝道",,,"G300161001001210","1","高新区匝道-丈八匝道",,,"4835"
"6120231210001","G300161001001110","1","长安匝道-高新区匝道",,,"G300161001002720","1","高新区-高新区站",,,"4835"
"6120231210001","G300161001001120","1","高新区匝道-长安匝道",,,"G300161001001020","1","长安匝道-雁塔匝道",,,"4835"
"6120231210001","G300161001001120","1","高新区匝道-长安匝道",,,"G300161001000920","1","长安匝道-曲江匝道",,,"4835"
"6120231210001","G300161001001120","1","高新区匝道-长安匝道",,,"G300161001002620","1","长安路-长安路站",,,"4835"
"6120231210001","G300161001001210","1","高新区匝道-丈八匝道",,,"G300161001001310","1","丈八匝道-河池寨立交",,,"2295"
"6120231210001","G300161001001210","1","高新区匝道-丈八匝道",,,"G300161001002820","1","丈八-丈八站",,,"2295"
"6120231210001","G300161001001220","1","丈八匝道-高新区匝道",,,"G300161001001120","1","高新区匝道-长安匝道",,,"2295"
"6120231210001","G300161001001220","1","丈八匝道-高新区匝道",,,"G300161001002720","1","高新区-高新区站",,,"2295"
"6120231210001","G300161001001310","1","丈八匝道-河池寨立交",,,"G300161001001510","1","河池寨立交-阿房宫立交",,,"4113"
"6120231210001","G300161001001310","1","丈八匝道-河池寨立交",,,"G300161001001410","1","河池寨立交-西户互通",,,"4113"
"6120231210001","G300161001001310","1","丈八匝道-河池寨立交",,,"G300161001002920","1","河池寨-河池寨站",,,"4113"
"6120231210001","G300161001001320","1","河池寨立交-丈八匝道",,,"G300161001002820","1","丈八-丈八站",,,"4113"
"6120231210001","G300161001001320","1","河池寨立交-丈八匝道",,,"G300161001001220","1","丈八匝道-高新区匝道",,,"4113"
"6120231210001","G300161001001410","1","河池寨立交-西户互通",,,"G000561003000110","1","西户立交-三星立交",,,"3000"
"6120231210001","G300161001001420","1","西户互通-河池寨立交",,,"G300161001001320","1","河池寨立交-丈八匝道",,,"3000"
"6120231210001","G300161001001420","1","西户互通-河池寨立交",,,"G300161001001510","1","河池寨立交-阿房宫立交",,,"3000"
"6120231210001","G300161001001420","1","西户互通-河池寨立交",,,"G300161001002920","1","河池寨-河池寨站",,,"3000"
"6120231210001","G300161001001510","1","河池寨立交-阿房宫立交",,,"G003061003000110","1","阿房宫立交-咸阳南",,,"7467"
"6120231210001","G300161001001510","1","河池寨立交-阿房宫立交",,,"G300161001001610","1","阿房宫立交-三桥立交",,,"7467"
"6120231210001","G300161001001510","1","河池寨立交-阿房宫立交",,,"G003061003001820","1","阿房宫-阿房宫站",,,"7467"
"6120231210001","G300161001001520","1","阿房宫立交-河池寨立交",,,"G300161001001320","1","河池寨立交-丈八匝道",,,"7467"
"6120231210001","G300161001001520","1","阿房宫立交-河池寨立交",,,"G300161001002920","1","河池寨-河池寨站",,,"7467"
"6120231210001","G300161001001520","1","阿房宫立交-河池寨立交",,,"G300161001001410","1","河池寨立交-西户互通",,,"7467"
"6120231210001","G300161001001610","1","阿房宫立交-三桥立交",,,"G003061003000420","1","帽儿刘立交-三桥",,,"5372"
"6120231210001","G300161001001610","1","阿房宫立交-三桥立交",,,"G003061003000510","1","帽儿刘立交-咸阳",,,"5372"
"6120231210001","G300161001001620","1","三桥立交-阿房宫立交",,,"G003061003000110","1","阿房宫立交-咸阳南",,,"5372"
"6120231210001","G300161001001620","1","三桥立交-阿房宫立交",,,"G300161001001520","1","阿房宫立交-河池寨立交",,,"5372"
"6120231210001","G300161001001620","1","三桥立交-阿房宫立交",,,"G003061003001820","1","阿房宫-阿房宫站",,,"5372"
"6120231210001","G300161001001710","1","西咸立交-六村堡立交",,,"G007061004000120","1","六村堡立交-六村堡主线",,,"4366"
"6120231210001","G300161001001710","1","西咸立交-六村堡立交",,,"G007061004000210","1","六村堡立交-咸阳东匝道",,,"4366"
"6120231210001","G300161001001710","1","西咸立交-六村堡立交",,,"G300161001001810","1","六村堡立交-汉城立交",,,"4366"
"6120231210001","G300161001001720","1","六村堡立交-西咸立交",,,"G300161001003320","1","西咸立交-三桥立交",,,"4366"
"6120231210001","G300161001001720","1","六村堡立交-西咸立交",,,"G300161001003420","1","西咸新区-西咸新区站",,,"4366"
"6120231210001","G003061003000410","1","三桥-帽儿刘立交",,,"G300161001003310","1","三桥立交-西咸立交",,,"1354"
"6120231210001","G300161001001810","1","六村堡立交-汉城立交",,,"G300161001001910","1","汉城立交-未央立交",,,"7790"
"6120231210001","G300161001001810","1","六村堡立交-汉城立交",,,"S000161001000210","1","朱宏路立交-北环路匝道",,,"7790"
"6120231210001","G300161001001810","1","六村堡立交-汉城立交",,,"S000161001000120","1","朱宏路立交-汉城收费站",,,"7790"
"6120231210001","G300161001001820","1","汉城立交-六村堡立交",,,"G007061004000120","1","六村堡立交-六村堡主线",,,"7790"
"6120231210001","G300161001001820","1","汉城立交-六村堡立交",,,"G007061004000210","1","六村堡立交-咸阳东匝道",,,"7790"
"6120231210001","G300161001001820","1","汉城立交-六村堡立交",,,"G300161001001720","1","六村堡立交-西咸立交",,,"7790"
"6120231210001","G300161001001910","1","汉城立交-未央立交",,,"G300161001000110","1","未央立交-杏园匝道",,,"2758"
"6120231210001","G300161001001910","1","汉城立交-未央立交",,,"G300161001002020","1","未央北-未央北站",,,"2758"
"6120231210001","G300161001001910","1","汉城立交-未央立交",,,"G300161001003020","1","未央南-未央南站",,,"2758"
"6120231210001","G300161001001910","1","汉城立交-未央立交",,,"G065W61003000820","1","绕城草滩立交-铜黄渭河特大桥",,,"2758"
"6120231210001","G300161001001920","1","未央立交-汉城立交",,,"S000161001000120","1","朱宏路立交-汉城收费站",,,"2758"
"6120231210001","G221161001000320","1","延川匝道-乾坤湾匝道",,,"G221161001001120","1","乾坤湾-乾坤湾站",,,"18069"
"6120231210001","G221161001000410","1","延川匝道-延川西立交",,,"G221161001000510","1","延川西立交-文安驿匝道",,,"4440"
"6120231210001","G221161001000410","1","延川匝道-延川西立交",,,"G065E61004000820","1","延川西立交-王家坪匝道",,,"4440"
"6120231210001","G221161001000420","1","延川西立交-延川匝道",,,"G221161001001220","1","延川-延川站",,,"4440"
"6120231210001","G221161001000420","1","延川西立交-延川匝道",,,"G221161001000320","1","延川匝道-乾坤湾匝道",,,"4440"
"6120231210001","G221161001000510","1","延川西立交-文安驿匝道",,,"G221161001000610","1","文安驿匝道-岳口枢纽立交",,,"5260"
"6120231210001","G221161001000510","1","延川西立交-文安驿匝道",,,"G221161001001320","1","文安驿-文安驿站",,,"5260"
"6120231210001","G221161001000520","1","文安驿匝道-延川西立交",,,"G221161001000420","1","延川西立交-延川匝道",,,"5260"
"6120231210001","G221161001000520","1","文安驿匝道-延川西立交",,,"G065E61004000820","1","延川西立交-王家坪匝道",,,"5260"
"6120231210001","G221161001000610","1","文安驿匝道-岳口枢纽立交",,,"G221161001001910","1","岳口枢纽立交-甘谷驿匝道",,,"28935"
"6120231210001","G221161001000610","1","文安驿匝道-岳口枢纽立交",,,"G065E61006000110","1","岳口立交-延长匝道",,,"28935"
"6120231210001","G221161001000620","1","岳口枢纽立交-文安驿匝道",,,"G221161001000520","1","文安驿匝道-延川西立交",,,"28935"
"6120231210001","G221161001000620","1","岳口枢纽立交-文安驿匝道",,,"G221161001001320","1","文安驿-文安驿站",,,"28935"
"6120231210001","G221161001000710","1","甘谷驿匝道-姚店匝道",,,"G221161001000810","1","姚店匝道-黄家屯枢纽立交",,,"7580"
"6120231210001","G221161001000710","1","甘谷驿匝道-姚店匝道",,,"G221161001001520","1","姚店-姚店站",,,"7580"
"6120231210001","G221161001000720","1","姚店匝道-甘谷驿匝道",,,"G221161001001920","1","甘谷驿匝道-岳口枢纽立交",,,"7580"
"6120231210001","G221161001000720","1","姚店匝道-甘谷驿匝道",,,"G221161001001420","1","甘谷驿-甘谷驿站",,,"7580"
"6120231210001","G221161001000810","1","姚店匝道-黄家屯枢纽立交",,,"G221161001001810","1","黄家屯枢纽立交-青化砭匝道",,,"4170"
"6120231210001","G221161001000810","1","姚店匝道-黄家屯枢纽立交",,,"S101561001000320","1","黄家屯枢纽立交-蟠龙匝道",,,"4170"
"6120231210001","G181261001000120","2","府谷互通立交-府谷主线",,,"G1812610010010","3","陕西府谷收费站(省界)",,"61010D25","1830"
"6120231210001","G181261001000210","1","府谷立交-府谷南",,,"G1812610010020","3","陕西府谷南收费站",,"61010D24","1237"
"6120231210001","G065E61006001310","1","云岩站-云岩",,,"G065E61006000410","1","云岩匝道-交里匝道",,,"0"
"6120231210001","G065E61006001320","1","云岩-云岩站",,,"G065E610060030","3","陕西云岩收费站",,"61013023","0"
"6120231210001","G065E61006001410","1","交里站-交里",,,"G065E61006000420","1","交里匝道-云岩匝道",,,"0"
"6120231210001","G065E61006001410","1","交里站-交里",,,"G065E61006000510","1","交里匝道-阳湾枢纽立交",,,"0"
"6120231210001","G065E61006001420","1","交里-交里站",,,"G065E610060040","3","陕西交里收费站",,"61013024","0"
"6120231210001","G421361001000220","1","安平特大桥-龙古枢纽立交",,,"G691161001000110","1","龙古枢纽立交-广佛立交匝道",,,"8005"
"6120231210001","G181261001000320","1","石马川匝道-府谷互通立交",,,"G181261001000210","1","府谷立交-府谷南",,,"9370"
"6120231210001","G181261001000320","1","石马川匝道-府谷互通立交",,,"G181261001000120","2","府谷互通立交-府谷主线",,,"9370"
"6120231210001","G065E61006001610","1","黄龙北站-黄龙北",,,"G065E61006000720","1","黄龙北匝道-圪台匝道",,,"0"
"6120231210001","G065E61006001610","1","黄龙北站-黄龙北",,,"G065E61006000810","1","黄龙北匝道-黄龙匝道",,,"0"
"6120231210001","G065E61006001620","1","黄龙北-黄龙北站",,,"G065E610060060","3","陕西黄龙北收费站",,"61013026","0"
"6120231210001","G065E610060020","3","陕西临镇收费站",,"61013022","G065E61006001210","1","临镇站-临镇",,,"0"
"6120231210001","G065E610060030","3","陕西云岩收费站",,"61013023","G065E61006001310","1","云岩站-云岩",,,"0"
"6120231210001","G065E610060040","3","陕西交里收费站",,"61013024","G065E61006001410","1","交里站-交里",,,"0"
"6120231210001","G065E610060050","3","陕西圪台收费站",,"61013025","G065E61006001510","1","圪台站-圪台",,,"0"
"6120231210001","G065E610060060","3","陕西黄龙北收费站",,"61013026","G065E61006001610","1","黄龙北站-黄龙北",,,"0"
"6120231210001","G065W61001000110","1","马家沟立交-枣园匝道",,,"G065W61001000210","1","枣园匝道-万花匝道",,,"14163"
"6120231210001","G065W61001000110","1","马家沟立交-枣园匝道",,,"G065W61001001120","1","枣园-枣园站",,,"14163"
"6120231210001","G065W61001000120","1","枣园匝道-马家沟立交",,,"G006561005000420","1","马家沟立交-沿河湾立交",,,"14163"
"6120231210001","G065W61001000120","1","枣园匝道-马家沟立交",,,"G006561005000510","1","马家沟立交-延安北匝道",,,"14163"
"6120231210001","G065W61001000120","1","枣园匝道-马家沟立交",,,"G221161001001020","1","马家沟立交-冯庄匝道",,,"14163"
"6120231210001","G065W61001000210","1","枣园匝道-万花匝道",,,"G065W61001000310","1","万花匝道-甘泉西匝道",,,"8500"
"6120231210001","G065W61001000210","1","枣园匝道-万花匝道",,,"G065W61001001220","1","万花-万花站",,,"8500"
"6120231210001","G065W61001000220","1","万花匝道-枣园匝道",,,"G065W61001000120","1","枣园匝道-马家沟立交",,,"8500"
"6120231210001","G065W61001000220","1","万花匝道-枣园匝道",,,"G065W61001001120","1","枣园-枣园站",,,"8500"
"6120231210001","G065W61001000310","1","万花匝道-甘泉西匝道",,,"G065W61001000410","1","甘泉西匝道-富县西匝道",,,"26900"
